Sector,ID,Gender,Age,Salary,Elderness,Fired?
1,230160,Homme,41,18000,15,0
1,230161,Femme,22,19000,65,0
1,230162,Femme,31,17000,108,0
1,230163,Homme,41,38000,113,0
1,230164,Femme,21,33000,17,0
1,230165,Homme,21,26000,11,0
1,230166,Homme,44,34000,83,0
1,230167,Femme,33,19000,75,0
1,230168,Femme,42,34000,110,0
1,230169,Femme,32,40000,29,0
1,230170,Homme,31,14000,67,0
1,230171,Homme,22,11000,21,0
1,230172,Homme,24,13000,55,1
1,230173,Femme,38,17000,96,1
1,230174,Femme,28,34000,48,1
1,230175,Homme,48,27000,41,1
1,230176,Femme,28,29000,35,1
1,230177,Homme,34,36000,24,1
1,230178,Femme,22,23000,65,1
1,230179,Femme,18,32000,27,1
1,230180,Femme,41,30000,46,1
1,230181,Femme,42,18000,13,1
1,230182,Femme,38,28000,95,1
1,230183,Femme,31,39000,19,1
1,230184,Femme,22,38000,9,1
1,230185,Femme,29,36000,87,1
1,230186,Homme,34,33000,51,1
1,230187,Femme,40,36000,65,1
1,230188,Femme,25,31000,34,1
1,230189,Femme,45,20000,51,1
1,230190,Homme,42,27000,26,1
1,230191,Femme,37,31000,43,1
1,230192,Homme,38,29000,63,1
1,230193,Femme,43,15000,107,1
1,230194,Femme,34,16000,42,1
1,230195,Homme,38,36000,101,1
1,230196,Femme,37,21000,67,1
1,230197,Homme,31,40000,81,1
1,230198,Homme,29,24000,66,1
1,230199,Homme,35,38000,39,1
1,230200,Femme,34,12000,56,1
1,230201,Femme,42,15000,61,1
1,230202,Femme,44,29000,87,1
1,230203,Femme,39,25000,114,1
1,230204,Homme,21,10000,51,1
1,230205,Femme,37,23000,112,1
1,230206,Homme,28,29000,55,1
1,230207,Femme,32,16000,24,1
1,230208,Femme,29,34000,25,1
1,230209,Homme,48,33000,34,1
1,230210,Homme,42,11000,118,1
1,230211,Femme,41,37000,100,1
1,230212,Homme,29,27000,52,1
1,230213,Homme,42,38000,14,1
1,230214,Homme,36,40000,102,1
1,230215,Femme,21,33000,7,1
1,230216,Femme,21,34000,100,1
1,230217,Femme,28,38000,51,1
1,230218,Femme,49,15000,36,1
1,230219,Femme,20,10000,14,1
1,230220,Homme,35,38000,31,1
1,230221,Femme,50,16000,39,1
1,230222,Femme,42,26000,71,1
1,230223,Femme,43,37000,79,1
1,230224,Homme,25,13000,22,1
1,230225,Femme,37,22000,21,1
1,230226,Femme,45,35000,60,1
1,230227,Homme,46,27000,78,1
1,230228,Homme,21,38000,105,1
1,230229,Homme,45,22000,67,1
1,230230,Femme,33,35000,72,1
1,230231,Homme,24,15000,14,1
1,230232,Femme,20,32000,62,1
1,230233,Homme,33,11000,84,1
1,230234,Femme,50,19000,99,1
1,230235,Femme,27,15000,62,1
1,230236,Femme,35,33000,80,1
1,230237,Femme,22,37000,105,1
1,230238,Femme,28,32000,12,1
1,230239,Homme,49,38000,76,1
1,230240,Homme,24,21000,103,1
1,230241,Homme,41,10000,59,1
1,230242,Femme,25,27000,78,1
1,230243,Homme,34,16000,50,1
1,230244,Homme,46,34000,74,1
1,230245,Homme,29,10000,102,1
1,230246,Femme,46,17000,41,1
1,230247,Femme,20,40000,104,1
1,230248,Homme,20,25000,107,1
1,230249,Homme,48,17000,49,1
1,230250,Homme,37,15000,105,1
1,230251,Femme,50,17000,64,1
1,230252,Femme,28,26000,7,1
1,230253,Femme,30,31000,12,1
1,230254,Homme,45,35000,33,1
1,230255,Homme,41,14000,87,1
1,230256,Homme,19,31000,45,1
1,230257,Femme,47,16000,92,1
1,230258,Homme,28,26000,105,1
1,230259,Femme,23,40000,95,1
1,230260,Femme,21,35000,66,1
1,230261,Femme,29,36000,19,1
1,230262,Homme,39,34000,47,1
1,230263,Homme,40,36000,50,1
1,230264,Homme,23,35000,40,1
1,230265,Femme,26,14000,20,1
1,230266,Homme,35,37000,21,1
1,230267,Homme,31,11000,108,1
1,230268,Femme,45,36000,56,1
1,230269,Femme,36,29000,52,1
1,230270,Homme,38,39000,29,1
1,230271,Femme,45,19000,14,1
1,230272,Homme,42,31000,57,1
1,230273,Femme,45,30000,61,1
1,230274,Femme,19,22000,117,1
1,230275,Homme,45,39000,61,1
1,230276,Femme,46,37000,69,1
1,230277,Femme,45,20000,54,1
1,230278,Femme,24,35000,119,1
1,230279,Homme,27,19000,10,1
1,230280,Homme,26,39000,53,1
1,230281,Femme,36,19000,8,1
1,230282,Femme,26,40000,109,1
1,230283,Femme,45,12000,39,1
1,230284,Femme,22,32000,63,1
1,230285,Homme,31,38000,39,1
1,230286,Femme,29,33000,56,1
1,230287,Homme,20,22000,66,1
1,230288,Homme,22,28000,114,1
1,230289,Femme,38,25000,106,1
1,230290,Femme,22,36000,36,1
1,230291,Femme,34,17000,81,1
1,230292,Homme,32,30000,20,1
1,230293,Homme,30,14000,95,1
1,230294,Femme,49,27000,89,1
1,230295,Homme,49,39000,82,1
1,230296,Femme,35,31000,117,1
1,230297,Femme,46,37000,69,1
1,230298,Femme,25,40000,24,1
1,230299,Femme,48,37000,30,1
1,230300,Homme,24,25000,101,1
1,230301,Homme,39,30000,106,1
1,230302,Femme,19,30000,23,1
1,230303,Femme,23,39000,13,1
1,230304,Femme,21,35000,51,1
1,230305,Homme,41,24000,14,1
1,230306,Femme,32,19000,105,1
1,230307,Homme,44,35000,50,1
1,230308,Homme,18,40000,100,2
1,230309,Homme,26,28000,54,2
1,230310,Homme,42,18000,8,2
1,230311,Femme,37,27000,4,2
1,230312,Femme,31,28000,7,2
1,230313,Femme,45,24000,94,2
1,230314,Femme,37,23000,81,2
1,230315,Femme,45,19000,4,2
1,230316,Homme,36,15000,76,2
1,230317,Homme,40,13000,2,2
1,230318,Femme,19,17000,89,2
1,230319,Femme,39,37000,33,2
1,230320,Femme,22,19000,75,2
1,230321,Femme,24,22000,56,2
1,230322,Homme,34,23000,62,2
1,230323,Femme,45,39000,94,2
1,230324,Homme,21,35000,106,2
1,230325,Homme,22,22000,99,2
1,230326,Femme,25,29000,120,2
1,230327,Homme,18,15000,93,2
1,230328,Femme,24,20000,100,2
1,230329,Femme,44,23000,9,2
1,230330,Femme,32,31000,61,2
1,230331,Femme,36,11000,117,2
1,230332,Femme,31,21000,41,2
1,230333,Femme,45,33000,98,2
1,230334,Homme,44,29000,20,2
1,230335,Femme,33,30000,74,2
1,230336,Homme,36,19000,23,2
1,230337,Femme,21,20000,1,2
1,230338,Homme,26,18000,50,2
1,230339,Femme,47,31000,29,2
1,230340,Femme,19,19000,58,2
1,230341,Homme,50,13000,14,2
1,230342,Femme,21,19000,114,2
1,230343,Femme,23,38000,15,2
1,230344,Homme,35,15000,114,2
1,230345,Homme,38,34000,99,2
1,230346,Homme,31,23000,19,2
1,230347,Femme,46,21000,79,2
1,230348,Homme,19,26000,15,2
1,230349,Homme,22,28000,93,2
1,230350,Homme,43,33000,49,2
1,230351,Femme,47,33000,14,2
1,230352,Femme,27,14000,99,2
1,230353,Homme,44,30000,118,2
1,230354,Femme,24,40000,61,2
1,230355,Homme,19,17000,18,2
1,230356,Femme,31,37000,62,2
1,230357,Femme,37,17000,56,2
1,230358,Homme,49,25000,64,2
1,230359,Femme,42,30000,49,2
1,230360,Femme,34,10000,69,2
1,230361,Homme,49,36000,79,2
1,230362,Homme,28,30000,120,2
1,230363,Femme,46,16000,90,2
1,230364,Homme,46,13000,30,2
1,230365,Homme,31,20000,97,2
1,230366,Homme,33,27000,78,2
1,230367,Homme,47,27000,10,2
1,230368,Femme,30,11000,116,2
1,230369,Femme,44,31000,43,2
1,230370,Homme,45,39000,100,2
1,230371,Homme,42,17000,92,2
1,230372,Femme,46,17000,37,2
1,230373,Homme,36,23000,53,2
1,230374,Femme,22,13000,68,2
1,230375,Femme,25,23000,117,2
1,230376,Femme,45,17000,36,2
1,230377,Femme,30,35000,51,2
1,230378,Femme,29,32000,100,2
1,230379,Homme,27,14000,88,2
1,230380,Homme,39,35000,73,2
1,230381,Homme,20,27000,103,2
1,230382,Femme,18,25000,2,2
1,230383,Homme,48,25000,11,2
1,230384,Femme,29,22000,110,2
1,230385,Femme,21,30000,17,2
1,230386,Femme,36,17000,114,2
1,230387,Homme,32,36000,17,2
1,230388,Homme,41,35000,78,2
1,230389,Homme,41,36000,87,2
1,230390,Femme,48,21000,55,2
1,230391,Femme,49,26000,10,2
1,230392,Homme,33,14000,77,2
1,230393,Femme,49,13000,101,2
1,230394,Homme,49,21000,39,2
1,230395,Homme,45,25000,95,2
1,230396,Femme,27,11000,109,2
1,230397,Homme,48,26000,100,2
1,230398,Homme,44,26000,76,2
1,230399,Homme,38,29000,109,2
1,230400,Homme,21,16000,46,2
1,230401,Femme,26,21000,10,2
1,230402,Femme,38,17000,61,2
1,230403,Femme,19,24000,95,2
1,230404,Homme,45,24000,79,2
1,230405,Femme,29,23000,65,2
1,230406,Homme,45,14000,50,2
1,230407,Homme,18,18000,68,2
1,230408,Femme,37,19000,16,2
1,230409,Femme,36,22000,22,2
1,230410,Femme,21,15000,17,2
1,230411,Femme,31,17000,63,2
1,230412,Femme,38,27000,40,2
1,230413,Femme,44,19000,19,2
1,230414,Femme,26,27000,11,2
1,230415,Femme,23,34000,11,2
1,230416,Femme,40,35000,61,2
1,230417,Femme,42,21000,26,2
1,230418,Homme,43,38000,64,2
1,230419,Femme,37,29000,74,2
1,230420,Homme,43,24000,9,2
1,230421,Femme,21,18000,29,2
1,230422,Femme,45,30000,115,2
1,230423,Femme,19,20000,54,2
1,230424,Homme,28,13000,44,2
1,230425,Homme,46,39000,21,2
1,230426,Femme,35,39000,61,2
1,230427,Femme,20,21000,64,2
1,230428,Femme,40,40000,115,2
1,230429,Femme,50,11000,18,2
1,230430,Homme,25,23000,94,2
1,230431,Femme,36,17000,22,2
1,230432,Homme,29,35000,116,2
1,230433,Homme,25,27000,9,2
1,230434,Femme,45,19000,113,2
1,230435,Homme,24,11000,46,2
1,230436,Homme,43,12000,48,2
1,230437,Homme,24,32000,15,2
1,230438,Femme,24,24000,116,2
1,230439,Homme,22,27000,69,2
1,230440,Femme,36,26000,100,2
1,230441,Homme,37,38000,47,2
1,230442,Femme,18,12000,55,2
1,230443,Homme,32,18000,89,2
1,230444,Femme,36,18000,23,2
1,230445,Homme,33,34000,37,2
1,230446,Homme,45,11000,109,2
1,230447,Homme,49,34000,70,2
1,230448,Homme,48,13000,91,0
1,230449,Femme,40,24000,81,0
1,230450,Homme,41,32000,67,0
1,230451,Homme,36,33000,27,0
1,230452,Femme,32,33000,24,0
1,230453,Homme,32,34000,24,0
1,230454,Homme,47,22000,118,0
1,230455,Femme,46,10000,68,0
1,230456,Femme,50,33000,33,0
1,230457,Femme,25,35000,94,0
1,230458,Femme,28,37000,103,0
1,230459,Femme,21,16000,109,0
1,230460,Homme,37,28000,58,0
1,230461,Femme,44,32000,16,0
1,230462,Femme,48,36000,40,0
1,230463,Homme,19,29000,40,0
1,230464,Femme,46,22000,113,0
1,230465,Homme,40,21000,62,0
1,230466,Femme,40,34000,0,0
1,230467,Homme,43,28000,85,0
1,230468,Homme,45,13000,15,0
1,230469,Homme,40,24000,104,0
1,230470,Homme,34,32000,55,0
1,230471,Homme,49,32000,37,0
1,230472,Femme,47,35000,11,0
1,230473,Femme,26,13000,61,0
1,230474,Homme,24,24000,22,0
1,230475,Homme,41,33000,28,0
1,230476,Femme,45,14000,40,0
1,230477,Femme,18,24000,15,0
1,230478,Homme,18,24000,50,0
1,230479,Homme,33,37000,36,0
1,230480,Homme,33,37000,54,0
1,230481,Femme,42,24000,82,0
1,230482,Femme,38,14000,29,0
1,230483,Homme,38,17000,1,0
1,230484,Femme,31,37000,81,0
1,230485,Homme,18,35000,32,0
1,230486,Femme,18,37000,47,0
1,230487,Femme,41,16000,112,0
1,230488,Femme,32,13000,55,0
1,230489,Femme,18,10000,55,0
1,230490,Femme,41,20000,101,0
1,230491,Femme,50,25000,120,0
1,230492,Homme,47,30000,3,0
1,230493,Femme,26,27000,61,0
1,230494,Femme,31,38000,36,0
1,230495,Homme,18,17000,67,0
1,230496,Homme,25,17000,97,0
1,230497,Femme,38,39000,43,0
1,230498,Homme,31,15000,32,0
1,230499,Femme,30,21000,61,0
1,230500,Homme,43,14000,120,0
1,230501,Femme,50,12000,94,0
1,230502,Homme,41,14000,42,0
1,230503,Femme,45,26000,114,0
1,230504,Homme,28,34000,92,0
1,230505,Homme,26,35000,120,0
1,230506,Homme,44,12000,13,0
1,230507,Femme,22,28000,104,0
1,230508,Homme,43,39000,113,0
1,230509,Homme,28,40000,28,0
1,230510,Femme,19,32000,99,0
1,230511,Homme,26,16000,115,0
1,230512,Homme,26,35000,77,0
1,230513,Femme,30,29000,33,0
1,230514,Homme,23,27000,114,0
1,230515,Homme,32,40000,21,0
1,230516,Homme,23,34000,10,0
1,230517,Homme,26,38000,12,0
1,230518,Homme,20,15000,49,0
1,230519,Femme,47,20000,29,0
1,230520,Femme,36,31000,55,0
1,230521,Femme,45,35000,83,0
1,230522,Homme,49,22000,85,0
1,230523,Homme,41,27000,2,0
1,230524,Homme,20,26000,83,0
1,230525,Homme,39,28000,34,0
1,230526,Femme,18,17000,72,0
1,230527,Homme,35,14000,81,0
1,230528,Femme,44,40000,120,0
1,230529,Femme,28,23000,56,0
1,230530,Femme,27,34000,12,0
1,230531,Femme,18,19000,0,0
1,230532,Homme,32,29000,6,0
1,230533,Femme,19,28000,38,0
1,230534,Femme,19,11000,16,0
1,230535,Homme,19,27000,66,0
1,230536,Homme,21,16000,70,0
1,230537,Homme,30,29000,73,0
1,230538,Femme,50,32000,40,0
1,230539,Femme,36,39000,84,0
1,230540,Femme,21,39000,31,0
1,230541,Homme,36,26000,25,0
1,230542,Homme,31,15000,78,0
1,230543,Femme,39,23000,94,0
1,230544,Femme,24,29000,94,0
1,230545,Homme,41,22000,62,0
1,230546,Femme,23,19000,67,0
1,230547,Femme,45,19000,8,0
1,230548,Homme,19,28000,70,0
1,230549,Homme,23,21000,9,0
1,230550,Femme,42,35000,62,0
1,230551,Femme,27,12000,37,0
1,230552,Femme,43,17000,50,0
1,230553,Femme,37,30000,115,0
1,230554,Homme,32,33000,91,0
1,230555,Femme,28,38000,37,0
1,230556,Femme,26,35000,94,0
1,230557,Homme,23,24000,92,0
1,230558,Femme,32,38000,68,0
1,230559,Femme,48,28000,35,0
1,230560,Femme,27,38000,109,0
1,230561,Homme,42,10000,67,0
1,230562,Femme,36,25000,64,0
1,230563,Femme,25,19000,100,0
1,230564,Femme,47,25000,8,0
1,230565,Femme,39,24000,49,0
1,230566,Homme,47,38000,119,0
1,230567,Homme,23,12000,113,0
1,230568,Homme,34,25000,39,0
1,230569,Homme,28,25000,27,0
1,230570,Femme,32,35000,118,0
1,230571,Femme,45,38000,28,0
1,230572,Femme,44,25000,28,0
1,230573,Femme,19,10000,63,0
1,230574,Femme,31,29000,3,0
1,230575,Homme,18,36000,54,0
1,230576,Femme,32,28000,64,0
1,230577,Femme,27,12000,63,0
1,230578,Homme,36,17000,62,0
1,230579,Femme,24,33000,46,0
1,230580,Homme,44,14000,8,0
1,230581,Homme,39,32000,30,0
1,230582,Femme,35,13000,56,0
1,230583,Homme,49,22000,105,0
1,230584,Femme,39,18000,6,0
1,230585,Homme,47,40000,16,0
1,230586,Femme,47,30000,81,0
1,230587,Homme,50,10000,95,0
1,230588,Homme,27,17000,24,0
1,230589,Homme,34,28000,114,0
1,230590,Femme,23,11000,101,0
1,230591,Homme,24,32000,104,0
1,230592,Homme,28,31000,112,0
1,230593,Femme,50,20000,24,0
1,230594,Homme,35,24000,32,0
1,230595,Femme,29,34000,55,0
1,230596,Homme,33,37000,60,0
1,230597,Homme,47,37000,103,0
1,230598,Femme,18,27000,55,0
1,230599,Homme,24,39000,95,0
1,230600,Homme,20,12000,75,0
1,230601,Homme,35,31000,4,0
1,230602,Homme,32,12000,30,0
1,230603,Homme,32,12000,11,0
1,230604,Femme,47,23000,18,0
1,230605,Femme,41,27000,31,0
1,230606,Femme,36,11000,85,0
1,230607,Homme,22,17000,39,0
1,230608,Femme,31,36000,78,0
1,230609,Femme,40,36000,23,0
1,230610,Femme,37,33000,59,0
1,230611,Homme,46,30000,77,0
1,230612,Femme,47,17000,105,0
1,230613,Homme,36,38000,119,0
1,230614,Homme,22,14000,102,0
1,230615,Homme,50,28000,64,0
1,230616,Femme,48,23000,91,0
1,230617,Femme,36,28000,94,0
1,230618,Homme,31,10000,85,0
1,230619,Homme,35,21000,73,0
1,230620,Femme,37,27000,18,0
1,230621,Femme,40,26000,79,0
1,230622,Femme,30,24000,30,0
1,230623,Homme,20,16000,95,0
1,230624,Homme,31,21000,46,0
1,230625,Femme,46,39000,98,0
1,230626,Homme,50,34000,77,0
1,230627,Femme,24,14000,118,0
1,230628,Femme,49,23000,17,0
1,230629,Femme,30,29000,11,0
1,230630,Homme,34,11000,30,0
1,230631,Femme,30,16000,92,0
1,230632,Femme,50,38000,57,0
1,230633,Femme,47,28000,114,0
1,230634,Femme,29,15000,53,0
1,230635,Homme,40,32000,73,0
1,230636,Femme,48,31000,81,0
1,230637,Homme,23,34000,72,0
1,230638,Homme,27,24000,112,0
1,230639,Femme,22,17000,67,0
1,230640,Homme,24,22000,36,0
1,230641,Femme,28,31000,108,0
1,230642,Femme,43,24000,120,0
1,230643,Femme,38,40000,18,0
1,230644,Femme,42,31000,105,0
1,230645,Femme,48,38000,4,0
1,230646,Femme,22,22000,67,0
1,230647,Femme,21,24000,87,0
1,230648,Femme,25,22000,29,0
1,230649,Homme,31,31000,73,0
1,230650,Homme,42,37000,99,0
1,230651,Femme,20,31000,32,0
1,230652,Femme,19,32000,112,0
1,230653,Homme,42,32000,50,0
1,230654,Homme,44,16000,23,0
1,230655,Femme,27,13000,102,0
1,230656,Homme,36,20000,10,0
1,230657,Homme,38,12000,117,0
1,230658,Femme,24,32000,97,0
1,230659,Femme,41,33000,10,0
1,230660,Homme,20,29000,57,0
1,230661,Femme,45,30000,111,0
1,230662,Homme,33,27000,35,1
1,230663,Homme,33,21000,19,1
1,230664,Homme,32,38000,45,1
1,230665,Femme,36,14000,100,1
1,230666,Homme,21,23000,36,1
1,230667,Femme,19,40000,11,1
1,230668,Homme,45,29000,45,1
1,230669,Homme,47,24000,83,1
1,230670,Femme,35,19000,17,1
1,230671,Femme,39,32000,106,1
1,230672,Homme,31,37000,13,1
1,230673,Femme,26,40000,56,1
1,230674,Femme,33,19000,90,1
1,230675,Homme,20,22000,8,1
1,230676,Homme,39,18000,103,1
1,230677,Femme,42,33000,82,1
1,230678,Homme,37,21000,20,1
1,230679,Homme,28,24000,75,1
1,230680,Femme,32,29000,57,1
1,230681,Homme,35,35000,92,1
1,230682,Homme,45,31000,64,1
1,230683,Femme,27,21000,64,1
1,230684,Femme,33,16000,79,1
1,230685,Femme,38,19000,84,1
1,230686,Homme,19,18000,0,1
1,230687,Homme,43,38000,69,1
1,230688,Femme,47,12000,45,1
1,230689,Homme,36,18000,64,1
1,230690,Homme,25,33000,96,1
1,230691,Homme,25,13000,114,1
1,230692,Femme,25,29000,116,1
1,230693,Homme,29,23000,59,1
1,230694,Femme,19,11000,99,1
1,230695,Femme,27,20000,8,1
1,230696,Femme,28,30000,100,1
1,230697,Homme,37,36000,36,1
1,230698,Femme,37,26000,75,1
1,230699,Homme,37,40000,61,1
1,230700,Homme,47,34000,18,1
1,230701,Femme,27,21000,10,1
1,230702,Femme,31,24000,45,1
1,230703,Femme,36,10000,50,1
1,230704,Femme,30,17000,85,1
1,230705,Homme,39,21000,88,1
1,230706,Femme,24,23000,99,1
1,230707,Femme,25,10000,28,1
1,230708,Femme,33,40000,56,1
1,230709,Homme,41,24000,85,1
1,230710,Femme,29,39000,16,1
1,230711,Femme,50,27000,61,1
1,230712,Femme,36,38000,84,1
1,230713,Homme,22,29000,98,1
1,230714,Femme,30,31000,68,1
1,230715,Femme,20,24000,110,1
1,230716,Femme,28,36000,1,1
1,230717,Homme,33,20000,18,1
1,230718,Femme,21,32000,100,1
1,230719,Homme,39,31000,10,1
1,230720,Homme,28,25000,58,1
1,230721,Femme,20,20000,13,1
1,230722,Femme,43,14000,107,1
1,230723,Homme,36,10000,69,1
1,230724,Femme,46,29000,113,1
1,230725,Homme,34,35000,20,1
1,230726,Homme,18,40000,2,1
1,230727,Femme,20,34000,61,1
1,230728,Homme,18,14000,77,1
1,230729,Homme,29,18000,60,1
1,230730,Femme,37,24000,76,1
1,230731,Femme,38,13000,78,1
1,230732,Homme,25,26000,101,1
1,230733,Femme,47,31000,2,1
1,230734,Femme,29,17000,73,1
1,230735,Homme,50,24000,87,1
1,230736,Homme,43,21000,34,1
1,230737,Homme,26,11000,79,1
1,230738,Homme,33,30000,78,1
1,230739,Femme,31,26000,33,1
1,230740,Femme,23,13000,28,1
1,230741,Femme,25,40000,11,1
1,230742,Homme,32,28000,18,1
1,230743,Homme,40,30000,40,1
1,230744,Femme,32,30000,24,1
1,230745,Homme,22,26000,45,1
1,230746,Femme,27,19000,103,1
1,230747,Femme,50,18000,7,1
1,230748,Femme,50,39000,27,1
1,230749,Femme,36,39000,88,1
1,230750,Femme,34,18000,55,1
1,230751,Femme,32,38000,15,1
1,230752,Femme,35,34000,37,1
1,230753,Femme,34,36000,94,1
1,230754,Femme,37,25000,43,1
1,230755,Homme,32,24000,85,1
1,230756,Femme,22,10000,98,1
1,230757,Femme,19,39000,10,1
1,230758,Homme,31,21000,30,1
1,230759,Homme,33,33000,103,1
1,230760,Femme,49,22000,13,1
1,230761,Homme,29,26000,99,1
1,230762,Homme,21,34000,90,1
1,230763,Homme,41,38000,1,1
1,230764,Homme,35,17000,54,1
1,230765,Homme,48,11000,47,1
1,230766,Femme,48,28000,119,1
1,230767,Homme,26,34000,105,1
1,230768,Femme,23,31000,112,1
1,230769,Femme,40,21000,2,1
1,230770,Homme,34,16000,59,1
1,230771,Homme,36,16000,102,1
1,230772,Homme,39,39000,3,1
1,230773,Femme,26,29000,96,1
